Id,Sondeo,Distancia,Potencia,Litologia,Densidad,Desde,Hasta,Este,Norte,Elevacion,Au(ppb),Cu(ppm),Ag(ppm),As(ppm)
22,PT125,50,3,MB,0,34,36,980.91,979.08,198.24,1280,9143,9.4,4423
22,PT125,50,3,MB,0,36,38,980.09,978.99,196.42,1990,11861,13.1,1434
22,PT125,50,3,MB,0,54,56,973.09,978.11,179.86,91.78,110.4,0.76,1810.07
22,PT125,50,3,MB,0,56,58,972.32,978.02,178.02,119.38,226.63,0.98,6176.5
22,PT125,50,3,MB,0,58,60,971.54,977.92,176.18,117.6,52.83,0.7,5740.03
22,PT125,50,3,MB,0,60,62,970.78,977.82,174.33,41.7,25.65,0.64,435.85
22,PT125,50,3,MB,0,62,64,970.03,977.71,172.48,18.05,57.85,0.67,261.5
22,PT125,50,3,S,0,64,66,969.27,977.6,170.63,10.05,45.75,0.65,136
22,PT125,50,3,S,0,66,68,968.52,977.5,168.78,24,51.5,0.7,230
22,PT125,50,3,S,0,68,70,967.77,977.39,166.94,249.75,5027.47,5.18,530.05
22,PT125,50,3,S,0,70,71.95,967.02,977.28,165.11,496.03,7902.04,32.54,3694.64
22,PT125,50,3,S,0,71.95,73.85,966.3,977.18,163.33,2268.78,1505.67,19.17,20694.68
22,PT125,50,3,S,0,73.85,75.85,965.56,977.08,161.53,941.5,1187,4.55,7670.5
22,PT125,50,3,ESK,0,75.85,77.85,964.81,976.97,159.68,212.05,66.9,0.61,4708.3
22,PT125,50,3,ESK,0,77.85,79.85,964.05,976.87,157.83,467.07,60.1,0.44,5917.59
22,PT125,50,3,ESK,0,79.85,81.85,963.3,976.76,155.98,1047.88,41.58,0.37,9560.31
22,PT125,50,3,GR,0,81.85,83.85,962.54,976.65,154.13,243.3,24.4,0.2,3019.06
22,PT125,50,3,GR,0,83.85,85.95,961.77,976.54,152.23,76.43,25,0.11,787.43
22,PT125,50,3,GR,0,85.95,88,961,976.42,150.31,472.15,24.63,0.72,846.46
22,PT125,50,3,GR,0,88,90,960.26,976.3,148.43,195,34,0.6,241
22,PT125,50,3,GR,0,90,92,959.52,976.18,146.58,74,25,0.3,662
22,PT125,50,3,GR,0,92,94,958.78,976.06,144.72,1514,24,0.8,1498
22,PT125,50,3,GR,0,94,96,958.04,975.94,142.86,1214,24,0.5,3488
22,PT125,50,3,GR,0,96,98,957.31,975.83,141.01,612,20,0.4,875.2
23,PT127,50,3,MB,0,17,19,993.49,980.69,212.14,9,12,0.4,29
23,PT127,50,3,MB,0,19,21,993.18,980.65,210.17,88,147,0.6,10516
23,PT127,50,3,MS,0,21,23,992.89,980.62,208.19,18,45,0,2360
23,PT127,50,3,S,0,23,25,992.6,980.6,206.21,3,24,0,366
23,PT127,50,3,S,0,25,27,992.31,980.57,204.23,11,24,0,286
23,PT127,50,3,S,0,27,29,992.02,980.54,202.25,705,24,0.3,30404
23,PT127,50,3,S,0,29,31,991.73,980.51,200.27,1849,24,0.2,11312
23,PT127,50,3,MB,0,31,33,991.44,980.49,198.3,70,21,0.3,969
23,PT127,50,3,MB,0,66,68,986.89,980.09,163.6,4,15,0.3,58
23,PT127,50,3,MB,0,68,70,986.66,980.07,161.61,5,3,0.4,12
23,PT127,50,3,MB,0,70,72,986.43,980.05,159.62,5,3,0.2,12
23,PT127,50,3,MB,0,72,74,986.19,980.03,157.64,69,839.3,170.68,15995.2
23,PT127,50,3,MB,0,74,76,985.96,980.01,155.65,97.13,98.88,14.53,8865.75
23,PT127,50,3,MB,0,76,78,985.73,979.99,153.66,0,6.38,1.09,87.88
23,PT127,50,3,MB,0,78,80,985.49,979.97,151.68,21.88,51,2.96,855.63
23,PT127,50,3,SD,0,80,82.1,985.26,979.94,149.64,515.05,319.24,2.9,48841.71
23,PT127,50,3,MB,0,82.1,84,985.03,979.91,147.66,0,11,0,751
23,PT127,50,3,GR,0,84,86.05,984.81,979.88,145.69,1.83,8.66,0,219.41
23,PT127,50,3,MB,0,86.05,88,984.58,979.85,143.71,7,40,0,164
23,PT127,50,3,MB,0,88,90,984.35,979.82,141.75,33,20,0.5,934
23,PT127,50,3,MB,0,90,92,984.13,979.79,139.76,28.5,1515.22,6.17,13660.75
23,PT127,50,3,S,0,92,94,983.9,979.76,137.77,174.8,3787.5,16.98,26611
23,PT127,50,3,S,0,94,96,983.67,979.73,135.78,1190.98,461.82,1.35,39194.39
23,PT127,50,3,MB,0,96,98,983.45,979.7,133.8,3,26.65,0.57,612.85
23,PT127,50,3,MB,0,98,100.1,983.21,979.67,131.76,64.9,9.74,0.5,988.19
23,PT127,50,3,S,0,100.1,102,982.99,979.63,129.77,1404.47,3854.58,6.11,80615.42
23,PT127,50,3,S,0,102,104,982.77,979.59,127.84,2029.5,8996.75,12.01,48736.63
23,PT127,50,3,S,0,104,106,982.55,979.55,125.85,2158.24,331.05,2.23,30181.03
23,PT127,50,3,S,0,106,108,982.33,979.5,123.86,4682.41,6270.08,27.46,15536.78
23,PT127,50,3,S,0,108,110,982.11,979.46,121.87,3006,525,1.9,58679.5
23,PT127,50,3,S,0,110,112,981.89,979.41,119.89,722,511.5,1.4,3009
23,PT127,50,3,S,0,112,114,981.68,979.37,117.9,1326.7,369.2,1.03,3774.7
23,PT127,50,3,S,0,114,116,981.46,979.32,115.91,126,18.5,0.1,3622
23,PT127,50,3,S,0,116,118,981.24,979.28,113.92,334,18,0.5,26033
23,PT127,50,3,S,0,118,120,981.02,979.23,111.94,1369.95,84.05,0.74,16351.64
23,PT127,50,3,H,0,120,122,980.8,979.19,109.95,718.4,65.6,0.78,7491.19
23,PT127,50,3,GR,0,122,124,980.58,979.14,107.96,140.4,49.2,0.28,782.4
23,PT127,50,3,GR,0,124,126,980.36,979.1,105.98,103.4,6,0.24,492.8
23,PT127,50,3,GR,0,126,128,980.14,979.05,103.99,314.4,5.6,0.42,664.8
23,PT127,50,3,GR,0,128,130,979.92,979.01,102,826.2,3.8,0.48,726.4
23,PT127,50,3,GR,0,130,132,979.7,978.97,100.01,86.8,3,0.38,533.8
23,PT127,50,3,GR,0,132,134,979.48,978.92,98.03,38.9,4.05,0.35,353
23,PT127,50,3,GR,0,134,136,979.26,978.88,96.04,64.65,4.3,0.45,474.65
23,PT127,50,3,GR,0,136,138,979.04,978.83,94.05,115.35,5.7,0.28,167.9
23,PT127,50,3,GR,0,138,140,978.82,978.79,92.06,627.75,4.3,0.67,685.85
23,PT127,50,3,GR,0,140,142,978.6,978.74,90.08,20,6,0.5,124
24,PT128,50,3,MB,0,84,86,969.37,1150.96,190.26,6,8,0.4,10
24,PT128,50,3,SD,0,86,88,968.55,1150.39,188.52,405.6,997.7,2.75,478
24,PT128,50,3,SD,0,88,90,967.74,1149.83,186.79,31,106.5,0.5,347
24,PT128,50,3,SD,0,90,92,966.93,1149.26,185.05,6.5,9.5,0.1,177.5
24,PT128,50,3,SD,0,92,94,966.11,1148.7,183.31,17.5,24.5,0,218
24,PT128,50,3,SD,0,94,96.1,965.28,1148.12,181.53,1378.95,1327.24,2.61,1355.67
24,PT128,50,3,MB,0,96.1,98,964.46,1147.55,179.79,11,79,0.4,169
24,PT128,50,3,MB,0,98,100,963.67,1147,178.1,15,24,0.4,126
24,PT128,50,3,MB,0,100,102,962.86,1146.44,176.36,5,16,0.4,84
24,PT128,50,3,MB,0,102,104,962.05,1145.88,174.62,901.81,679.54,1.88,13894.19
24,PT128,50,3,S,0,104,105.95,961.25,1145.32,172.9,628.67,5164.01,12.17,47931.83
24,PT128,50,3,S,0,105.95,107.9,960.45,1144.77,171.21,269.9,8679.82,14.75,65003.17
24,PT128,50,3,S,0,107.9,110,959.63,1144.2,169.45,691.64,4937.22,11.4,42609.07
24,PT128,50,3,S,0,110,112,958.8,1143.62,167.67,876.5,3183.5,13.95,37766.5
24,PT128,50,3,S,0,112,114,957.99,1143.06,165.93,7533.5,7371,20.2,17027
24,PT128,50,3,S,0,114,116,957.18,1142.5,164.19,548.5,930.2,5.88,4423.8
24,PT128,50,3,S,0,116,118,956.37,1141.93,162.45,158.72,77.68,0.53,6629.25
24,PT128,50,3,GR,0,118,120,955.56,1141.37,160.71,234.88,66.85,0.63,5856.85
24,PT128,50,3,GR,0,120,122,954.74,1140.81,158.97,87.98,26.4,0.42,909.48
24,PT128,50,3,GR,0,122,124,953.93,1140.25,157.23,981.8,2343.16,153.57,36677.23
24,PT128,50,3,S,0,124,126,953.13,1139.69,155.49,3148.7,109.53,0.98,70671.26
24,PT128,50,3,S,0,126,128,952.32,1139.14,153.74,3864.78,483.32,70.89,59480.41
24,PT128,50,3,S,0,128,130,951.51,1138.58,152,1660.47,180.65,1,52606.94
24,PT128,50,3,S,0,130,132,950.7,1138.02,150.26,1358.11,82.1,0.35,23340.73
24,PT128,50,3,S,0,132,134,949.89,1137.46,148.52,193.35,89.98,0.2,11747.99
24,PT128,50,3,S,0,134,136,949.08,1136.91,146.78,500.85,1291.12,0.46,22926.41
24,PT128,50,3,S,0,136,138,948.27,1136.35,145.04,819.82,5684.94,5.93,20060.75
24,PT128,50,3,S,0,138,140,947.46,1135.79,143.29,388.35,212.75,1.92,9174.88
24,PT128,50,3,S,0,140,142,946.65,1135.23,141.55,493.35,401.95,0.64,72872.73
24,PT128,50,3,S,0,142,144,945.84,1134.68,139.81,1196.95,591.85,1.11,69194.46
24,PT128,50,3,S,0,144,146,945.04,1134.12,138.06,1461.25,622.02,3.53,51071.34
24,PT128,50,3,S,0,146,148,944.23,1133.56,136.32,878.62,607.2,0.85,19927.95
24,PT128,50,3,GR,0,148,150,943.43,1133,134.58,574.62,203.07,2.15,11726.94
24,PT128,50,3,GR,0,150,152,942.62,1132.45,132.83,2461.55,56.92,0.68,19809.75
24,PT128,50,3,GR,0,152,154,941.82,1131.89,131.09,2844.79,28.08,0.41,12215
24,PT128,50,3,GR,0,154,156,941.02,1131.33,129.34,5214.74,24.35,0.69,3652.46
24,PT128,50,3,GR,0,156,158,940.21,1130.77,127.6,1036.37,28.28,0.32,852.95
24,PT128,50,3,GR,0,158,160,939.41,1130.22,125.85,206,27,0.4,1189.5
24,PT128,50,3,GR,0,160,162,938.61,1129.66,124.11,395.05,27.9,0.42,2770.31
24,PT128,50,3,GR,0,162,164,937.8,1129.1,122.36,568.5,26.5,0.52,3381.5
24,PT128,50,3,GR,0,164,166.05,936.99,1128.54,120.6,115,28,0.2,567
25,PT131,50,3,MB,0,147.5,149.5,991.13,1170.73,114.46,9.6,54.55,0.29,86.85
25,PT131,50,3,SD,0,149.5,151.5,990.95,1170.65,112.47,14.9,113.15,0.45,93.85
25,PT131,50,3,SD,0,151.5,153.5,990.78,1170.57,110.48,16.95,128.3,0.47,78.45
25,PT131,50,3,MB,0,153.5,155.5,990.6,1170.49,108.49,625.65,662.35,2.59,104.7
25,PT131,50,3,MB,0,155.5,157.5,990.42,1170.41,106.5,2420.01,579.55,2.24,5585.1
25,PT131,50,3,SD,0,157.5,159.5,990.24,1170.33,104.51,2051.5,156.25,0.85,5755.25
25,PT131,50,3,SD,0,159.5,161.5,990.07,1170.24,102.52,176.25,211,1.02,51
25,PT131,50,3,MB,0,161.5,163.5,989.88,1170.16,100.53,9,17.8,0.16,21.6
25,PT131,50,3,MB,0,182.1,184.1,988.01,1169.27,80.04,6,28,1,334
25,PT131,50,3,MB,0,184.1,186.1,987.82,1169.18,78.05,188,960,6.85,27052
25,PT131,50,3,V,0,186.1,188.1,987.63,1169.09,76.06,329.35,1180.35,3,73148.2
25,PT131,50,3,S,0,188.1,190.1,987.45,1168.99,74.07,425.83,1108.16,2.17,49357.97
25,PT131,50,3,GR,0,190.1,192,987.26,1168.91,72.13,772.16,246.37,1.06,21635.31
25,PT131,50,3,GR,0,192,194,987.08,1168.82,70.19,488.53,118.63,2.32,7252.57
25,PT131,50,3,S,0,194,196,986.89,1168.73,68.2,1158.45,179.45,2.25,9362.46
25,PT131,50,3,GR,0,196,198,986.71,1168.64,66.21,885.4,37.4,3.02,9447
25,PT131,50,3,V,0,198,200,986.52,1168.55,64.22,996.81,599,197.8,16172.99
25,PT131,50,3,S,0,200,202,986.33,1168.45,62.23,349.13,168.5,1.78,121300.4
25,PT131,50,3,S,0,202,204,986.14,1168.36,60.24,344.75,602.88,1.58,94485.63
25,PT131,50,3,MB,0,204,206,985.96,1168.27,58.25,20.53,24.53,0.27,3629.49
25,PT131,50,3,MB,0,206,208,985.77,1168.18,56.27,11.17,9.97,0,498.8
25,PT131,50,3,MB,0,208,210,985.58,1168.09,54.28,62.03,52,0.49,35949.44
25,PT131,50,3,MB,0,210,212,985.39,1167.99,52.29,20.13,13,0.18,3886.63
25,PT131,50,3,MB,0,212,214,985.2,1167.9,50.3,8.9,16.6,0.09,137.33
25,PT131,50,3,MB,0,214,216,985.02,1167.81,48.31,59,1192.25,0.02,9728.88
25,PT131,50,3,S,0,216,218,984.83,1167.72,46.32,206.95,2999.31,1.5,44933.46
25,PT131,50,3,S,0,218,220,984.64,1167.62,44.33,1255.85,818.36,1.5,62863.9
25,PT131,50,3,S,0,220,222,984.45,1167.53,42.34,1966.87,4036.86,6.22,58229.11
25,PT131,50,3,S,0,222,223.95,984.27,1167.44,40.38,2567.08,2917.6,4.38,6625.17
25,PT131,50,3,S,0,223.95,225.95,984.08,1167.35,38.41,7242.75,9291.37,17.06,4133.25
25,PT131,50,3,S,0,225.95,227.95,983.89,1167.26,36.43,4914.12,2055.13,9.7,2665.5
25,PT131,50,3,S,0,227.95,229.95,983.7,1167.17,34.44,2788.38,817.12,4.47,2591
25,PT131,50,3,S,0,229.95,231.95,983.52,1167.07,32.45,1087.37,355.12,1.7,50.62
25,PT131,50,3,S,0,231.95,233.95,983.33,1166.98,30.46,306,80.37,0.51,267.87
25,PT131,50,3,S,0,233.95,235.95,983.14,1166.89,28.47,562.5,65,0.38,2433.25
25,PT131,50,3,S,0,235.95,237.95,982.95,1166.8,26.48,1297.94,48.23,0.33,16326.01
25,PT131,50,3,GR,0,237.95,239.95,982.76,1166.71,24.49,1106.25,25.25,0.2,1929.5
25,PT131,50,3,GR,0,239.95,242,982.57,1166.61,22.48,84.9,21.24,0.18,187.32
25,PT131,50,3,GR,0,242,244,982.38,1166.52,20.46,109.25,25,0.2,333.5
25,PT131,50,3,GR,0,244,246,982.19,1166.43,18.47,277,25,0.23,601.5
25,PT131,50,3,GR,0,246,248,982.01,1166.34,16.49,601,24.25,0.28,1210
25,PT131,50,3,GR,0,248,250,981.82,1166.24,14.5,153.75,16.5,0.15,498
26,PT134,50,3,SD,0,105,107,969.53,1241.52,180.89,7.15,20.7,0.25,11.37
26,PT134,50,3,MS,0,107,109,968.91,1240.98,179.07,11.12,35.2,0.27,6.78
26,PT134,50,3,MS,0,109,111,968.29,1240.44,177.24,14.5,30,0.2,7.5
26,PT134,50,3,MB,0,111,113,967.67,1239.9,175.42,0,1.22,0.12,51.07
26,PT134,50,3,MB,0,113,115,967.06,1239.36,173.6,1,1.5,0.3,110
26,PT134,50,3,MB,0,115,117,966.44,1238.82,171.77,2.5,4.5,0.3,168.5
26,PT134,50,3,MB,0,117,119,965.82,1238.28,169.95,2.5,7,0.3,202.5
26,PT134,50,3,MB,0,119,121,965.2,1237.74,168.12,1.5,7,0.35,104.5
26,PT134,50,3,MB,0,121,123,964.58,1237.2,166.3,0.08,20.02,0.3,17.53
26,PT134,50,3,MB,0,123,125,963.97,1236.67,164.47,0.92,8.05,0.21,16.08
26,PT134,50,3,MB,0,125,127,963.35,1236.13,162.65,0.08,7.92,0.38,24.32
26,PT134,50,3,MB,0,127,129,962.73,1235.6,160.82,4.62,694.35,1.14,2.8
26,PT134,50,3,S,0,129,131,962.11,1235.06,159,51.52,1348.9,2,29075.65
26,PT134,50,3,MS,0,131,133,961.49,1234.53,157.17,72.6,295.7,0.54,4282.31
26,PT134,50,3,MS,0,133,135,960.87,1234,155.35,69.95,90.05,0,3779.77
26,PT134,50,3,MB,0,135,137,960.26,1233.46,153.52,113.8,266.1,0.6,12123.52
26,PT134,50,3,MB,0,137,139,959.64,1232.93,151.7,60.6,251.35,0.45,6785.06
26,PT134,50,3,MB,0,139,141,959.02,1232.39,149.87,4.2,31,0,319
26,PT134,50,3,MB,0,141,143,958.41,1231.86,148.04,4.6,15,0,39
26,PT134,50,3,MB,0,143,145,957.79,1231.33,146.21,3.4,30.6,0,32.2
26,PT134,50,3,MB,0,145,147,957.18,1230.8,144.39,6.5,68.63,0,248.63
26,PT134,50,3,MB,0,147,149,956.56,1230.27,142.56,54,22.5,0,723
26,PT134,50,3,GR,0,149,150.9,955.97,1229.76,140.78,364.11,22.68,0.4,7181.81
26,PT134,50,3,GR,0,150.9,152.9,955.37,1229.24,138.99,2621.39,47.7,1.45,61407.62
26,PT134,50,3,GR,0,152.9,154.9,954.75,1228.71,137.16,4340.57,45.5,1.33,69332.99
26,PT134,50,3,GR,0,154.9,156.9,954.14,1228.18,135.33,171.8,34.67,0.5,46039.99
26,PT134,50,3,GR,0,156.9,158.9,953.53,1227.67,133.5,139.5,29.73,0,33403.34
26,PT134,50,3,GR,0,158.9,160.9,952.93,1227.16,131.66,57.58,19.92,0,2450.41
26,PT134,50,3,GR,0,160.9,162.9,952.32,1226.64,129.83,39.25,19.5,0,192
26,PT134,50,3,GR,0,162.9,164.9,951.71,1226.13,128,24.05,20,0,243.53
26,PT134,50,3,GR,0,164.9,166.9,951.1,1225.61,126.16,11.48,21.45,0,221.35
26,PT134,50,3,GR,0,166.9,168.9,950.49,1225.1,124.33,373.67,23.45,0.72,4613.47
26,PT134,50,3,GR,0,168.9,170.9,949.88,1224.59,122.49,692.5,25.9,1,10273.94
26,PT134,50,3,GR,0,170.9,172.9,949.27,1224.07,120.66,104.45,23.15,0.05,1614.83
26,PT134,50,3,GR,0,172.9,174.9,948.67,1223.56,118.82,26.45,19.2,0,293
26,PT134,50,3,GR,0,174.9,176.9,948.06,1223.04,116.99,6.9,18.05,0,168.2
26,PT134,50,3,GR,0,176.9,178.9,947.45,1222.53,115.15,6,23.7,0,240
26,PT134,50,3,GR,0,178.9,180.9,946.84,1222.02,113.32,20.25,18.3,0,548.95
26,PT134,50,3,GR,0,180.9,182.9,946.23,1221.5,111.48,45.7,10.4,0,1808.55
26,PT134,50,3,GR,0,182.9,184.9,945.62,1220.99,109.65,36.55,18.55,0,1437
26,PT134,50,3,GR,0,184.9,186.9,945.02,1220.47,107.82,53.1,19,0,1870
26,PT134,50,3,GR,0,186.9,188.9,944.41,1219.96,105.98,2.7,19.95,0,257.16
26,PT134,50,3,GR,0,188.9,190.9,943.8,1219.45,104.15,18.05,19.05,0,382.85
26,PT134,50,3,GR,0,190.9,192.9,943.19,1218.93,102.31,59.85,22.8,0,902.25
26,PT134,50,3,GR,0,192.9,194.9,942.58,1218.42,100.48,89.55,21.1,0,1013.55
26,PT134,50,3,GR,0,194.9,196.9,941.97,1217.9,98.64,18.8,19.1,0,393.85
26,PT134,50,3,GR,0,196.9,198.9,941.36,1217.39,96.81,156.55,20.9,0,2491.84
26,PT134,50,3,GR,0,198.9,200.9,940.76,1216.88,94.97,8.2,24.8,0,206.21
26,PT134,50,3,GR,0,200.9,202.9,940.15,1216.36,93.14,14.25,22.15,0,544.55
26,PT134,50,3,GR,0,202.9,204.9,939.54,1215.85,91.3,158.45,32.45,0,1736.55
26,PT134,50,3,GR,0,204.9,206.9,938.93,1215.33,89.47,40.6,22.55,0,507.9
26,PT134,50,3,GR,0,206.9,208.9,938.32,1214.82,87.64,76.75,22,0,507.45
26,PT134,50,3,GR,0,208.9,210.9,937.71,1214.31,85.8,52.4,22.95,0,405.55
26,PT134,50,3,GR,0,210.9,212.9,937.11,1213.79,83.97,374.95,20.15,0,481.7
26,PT134,50,3,GR,0,212.9,214.9,936.5,1213.28,82.13,762.31,613.11,125.55,10705.4
26,PT134,50,3,GR,0,214.9,216.9,935.89,1212.76,80.3,111.05,26.45,5.4,1873
26,PT134,50,3,GR,0,216.9,218.9,935.28,1212.25,78.46,94.3,16.45,1,928.3
26,PT134,50,3,GR,0,218.9,220.9,934.67,1211.74,76.63,98.55,17.9,0.55,685.25
26,PT134,50,3,GR,0,220.9,222.9,934.06,1211.22,74.79,36.9,18.1,0,356.4
26,PT134,50,3,GR,0,222.9,224.9,933.45,1210.71,72.96,28.6,17.9,0,237.6
26,PT134,50,3,GR,0,224.9,226.9,932.85,1210.19,71.12,67.85,18.1,0,476.3
26,PT134,50,3,GR,0,226.9,228.9,932.24,1209.68,69.29,95.2,17.45,0,435.45
27,PT138,50,3,MS,0,165.7,167.7,982.23,1252.73,113.01,7.55,29.6,0.35,6.65
27,PT138,50,3,MS,0,167.7,169.7,981.98,1252.47,111.04,8.85,35.1,0.22,25.25
27,PT138,50,3,MB,0,169.7,171.7,981.73,1252.21,109.08,7.35,48.2,0.37,26.25
27,PT138,50,3,MB,0,171.7,173.7,981.48,1251.95,107.11,6.95,43.3,0.27,13.5
27,PT138,50,3,MS,0,173.7,175.7,981.22,1251.69,105.14,6.8,60.8,0.14,21.8
27,PT138,50,3,MS,0,175.7,177.7,980.97,1251.43,103.18,6.2,45.8,0.1,18.8
27,PT138,50,3,MS,0,177.7,179.7,980.72,1251.17,101.21,4.4,39,0.16,27.4
27,PT138,50,3,MB,0,179.7,181.7,980.47,1250.91,99.24,5.88,31.5,0.26,60.63
27,PT138,50,3,MB,0,181.7,183.7,980.22,1250.64,97.27,7.63,21.38,0.3,106
27,PT138,50,3,MB,0,183.7,185.7,979.97,1250.38,95.31,6.75,16.13,0.3,82.13
27,PT138,50,3,MB,0,185.7,187.7,979.73,1250.11,93.34,5.38,12.5,0.3,38.25
27,PT138,50,3,MB,0,187.7,189.7,979.48,1249.85,91.37,5.63,14.75,0.3,16.38
27,PT138,50,3,MB,0,189.7,191.7,979.23,1249.59,89.41,6,20.75,0.36,10
27,PT138,50,3,MB,0,191.7,193.7,978.98,1249.32,87.44,2,15,0.32,10
27,PT138,50,3,MB,0,193.7,195.7,978.73,1249.06,85.47,1.8,15.4,0.38,50.8
27,PT138,50,3,MB,0,195.7,197.7,978.48,1248.79,83.51,2.8,14.4,0.32,29
27,PT138,50,3,MB,0,197.7,199.7,978.24,1248.53,81.54,33.8,17.35,0.48,51.07
27,PT138,50,3,S,0,199.7,201.6,977.99,1248.27,79.62,9906.11,176.58,1.21,6360.36
27,PT138,50,3,GR,0,201.6,203.6,977.75,1248.01,77.7,449.5,45,0.5,23960
27,PT138,50,3,GR,0,203.6,205.6,977.5,1247.75,75.74,145,26.5,0.15,11158
27,PT138,50,3,GR,0,205.6,207.6,977.25,1247.49,73.77,37.78,11.77,0.08,4229.24
27,PT138,50,3,GR,0,207.6,209.6,977,1247.22,71.8,56.4,37.4,0.2,6341.97
27,PT138,50,3,S,0,209.6,211.6,976.75,1246.96,69.84,19.3,18.8,0.13,2951.8
27,PT138,50,3,S,0,211.6,213.6,976.5,1246.7,67.87,4.25,6.6,0.15,713.6
27,PT138,50,3,S,0,213.6,215.6,976.25,1246.43,65.9,5.93,17.85,0.73,576.1
27,PT138,50,3,GR,0,215.6,217.6,976,1246.17,63.94,16.43,16.73,0.7,1917.41
27,PT138,50,3,S,0,217.6,219.6,975.76,1245.9,61.97,14.28,4.48,0,1230.57
27,PT138,50,3,S,0,219.6,221.6,975.51,1245.64,60,3.8,4,0,142.3
27,PT138,50,3,S,0,221.6,223.6,975.25,1245.38,58.04,22.5,5.2,0,1622.81
27,PT138,50,3,S,0,223.6,225.6,975,1245.11,56.07,33.5,10.1,0.8,4062.6
27,PT138,50,3,GR,0,225.6,227.6,974.75,1244.85,54.1,68.45,1.8,0.15,18695.64
27,PT138,50,3,GR,0,227.6,229.6,974.5,1244.59,52.14,88.2,0.2,0,23944.24
27,PT138,50,3,GR,0,229.6,231.6,974.25,1244.32,50.17,179.1,0.9,0,26025.3
27,PT138,50,3,GR,0,231.6,233.6,974,1244.06,48.2,156.08,62.02,0.8,23924.27
27,PT138,50,3,GR,0,233.6,235.6,973.74,1243.8,46.24,130.87,232.75,0.88,17157.63
27,PT138,50,3,GR,0,235.6,237.6,973.49,1243.53,44.27,109.38,7,0,1086.13
27,PT138,50,3,GR,0,237.6,239.6,973.24,1243.27,42.3,25.5,1,0,258.5
27,PT138,50,3,GR,0,239.6,241.6,972.99,1243.01,40.34,22.8,0.8,0,199
27,PT138,50,3,GR,0,241.6,243.6,972.73,1242.74,38.37,99.2,1,0,287.8
27,PT138,50,3,GR,0,243.6,245.6,972.48,1242.47,36.41,178.8,2.6,0,698
27,PT138,50,3,GR,0,245.6,247.6,972.23,1242.2,34.44,168.4,2.2,0,461.2
27,PT138,50,3,GR,0,247.6,249.6,971.97,1241.93,32.48,114,2.8,0,276.4
27,PT138,50,3,GR,0,249.6,251.6,971.72,1241.67,30.51,326.8,5.4,0,548.6
27,PT138,50,3,GR,0,251.6,253.6,971.47,1241.4,28.54,141.4,11.6,0,389.4
27,PT138,50,3,GR,0,253.6,255.6,971.21,1241.13,26.58,103.4,18.6,0.8,1581.4
27,PT138,50,3,GR,0,255.6,257.6,970.96,1240.86,24.61,536.93,1002.73,3.03,8133.22
27,PT138,50,3,S,0,257.6,259.6,970.71,1240.59,22.65,2815.65,2363.17,6.8,21094.24
27,PT138,50,3,GR,0,259.6,261.6,970.45,1240.32,20.68,600.66,60.72,0.85,3211.58
27,PT138,50,3,GR,0,261.6,263.6,970.2,1240.05,18.72,249.5,11,0.75,1787
27,PT138,50,3,GR,0,263.6,265.6,969.94,1239.78,16.75,72.2,3.5,0,142.4
27,PT138,50,3,GR,0,265.6,267.6,969.69,1239.51,14.79,107.7,18.4,2.4,1126.71
27,PT138,50,3,GR,0,267.6,269.6,969.43,1239.23,12.82,155.8,32.4,5.6,2434.49
27,PT138,50,3,GR,0,269.6,271.6,969.18,1238.96,10.86,89.4,2.1,0,275.2
27,PT138,50,3,GR,0,271.6,273.6,968.92,1238.69,8.89,97.3,0,0,181.1
27,PT138,50,3,GR,0,273.6,275.6,968.66,1238.42,6.93,102.8,0,0,197.8
27,PT138,50,3,GR,0,275.6,277.6,968.41,1238.14,4.96,59,0.3,0,476.2
27,PT138,50,3,GR,0,277.6,279.6,968.15,1237.87,3,51,0.7,0,656.2
27,PT138,50,3,GR,0,279.6,281.6,967.9,1237.6,1.03,59.6,0.6,0,181.1
27,PT138,50,3,GR,0,281.6,283.6,967.64,1237.32,-0.93,68.9,1.7,0,845.01
27,PT138,50,3,GR,0,283.6,285.6,967.39,1237.05,-2.9,95.7,0.7,0,1617.79
27,PT138,50,3,GR,0,285.6,287.6,967.13,1236.78,-4.86,50.4,0,0,201.6
27,PT138,50,3,GR,0,287.6,289.6,966.88,1236.51,-6.83,169.7,4.8,0,284.9
27,PT138,50,3,GR,0,289.6,291.6,966.62,1236.23,-8.79,290.9,11.2,0.02,131.5
27,PT138,50,3,GR,0,291.6,293.6,966.37,1235.96,-10.75,82.2,0.6,0.03,167.9
27,PT138,50,3,GR,0,293.6,295.6,966.11,1235.69,-12.72,84.8,1.4,0,196.2
27,PT138,50,3,GR,0,295.6,297.6,965.86,1235.42,-14.68,19.9,0,0,81.6
27,PT138,50,3,GR,0,297.6,299.6,965.6,1235.14,-16.65,38.5,0,0,158.9
27,PT138,50,3,GR,0,299.6,301.6,965.35,1234.87,-18.61,57.2,0,0,110.3
27,PT138,50,3,GR,0,301.6,303.6,965.09,1234.6,-20.58,8.3,0,0,40.4
27,PT138,50,3,GR,0,303.6,305.6,964.84,1234.32,-22.54,11.9,0,0.02,143.7
27,PT138,50,3,GR,0,305.6,307.6,964.58,1234.05,-24.51,67.7,2.1,0.03,372.7
27,PT138,50,3,GR,0,307.6,309.6,964.32,1233.78,-26.47,144,7,0,337
